gender_x,name,title,year,role,nconst,birthYear,deathYear,primaryProfession,roleAge,posthumous
F,Ingrid Bergman,Spellbound (1945 film),1945,star,nm0902894,1930,1995,"miscellaneous,actress,producer",15,False
F,Ingrid Bergman,Anastasia (1956 film),1956,star,nm0000006,1915,1982,"actress,soundtrack,producer",41,False
F,Ingrid Bergman,Anastasia (1956 film),1956,star,nm0902894,1930,1995,"miscellaneous,actress,producer",26,False
F,Ingrid Bergman,Autumn Sonata,1978,star,nm0000006,1915,1982,"actress,soundtrack,producer",63,False
F,Ingrid Bergman,Autumn Sonata,1978,star,nm0902894,1930,1995,"miscellaneous,actress,producer",48,False
F,Ingrid Bergman,Notorious (1946 film),1946,star,nm0000006,1915,1982,"actress,soundtrack,producer",31,False
F,Ingrid Bergman,Notorious (1946 film),1946,star,nm0902894,1930,1995,"miscellaneous,actress,producer",16,False
F,Ingrid Bergman,The Inn of the Sixth Happiness,1958,star,nm0000006,1915,1982,"actress,soundtrack,producer",43,False
F,Ingrid Bergman,The Inn of the Sixth Happiness,1958,star,nm0902894,1930,1995,"miscellaneous,actress,producer",28,False
F,Ingrid Bergman,Joan of Arc (1948 film),1948,star,nm0000006,1915,1982,"actress,soundtrack,producer",33,False
F,Ingrid Bergman,Joan of Arc (1948 film),1948,star,nm0902894,1930,1995,"miscellaneous,actress,producer",18,False
F,Ingrid Bergman,Saratoga Trunk,1945,star,nm0000006,1915,1982,"actress,soundtrack,producer",30,False
F,Ingrid Bergman,Saratoga Trunk,1945,star,nm0902894,1930,1995,"miscellaneous,actress,producer",15,False
F,Ingrid Bergman,Under Capricorn,1949,star,nm0000006,1915,1982,"actress,soundtrack,producer",34,False
F,Ingrid Bergman,Under Capricorn,1949,star,nm0902894,1930,1995,"miscellaneous,actress,producer",19,False
F,Ingrid Bergman,Indiscreet (1958 film),1958,star,nm0000006,1915,1982,"actress,soundtrack,producer",43,False
F,Ingrid Bergman,Indiscreet (1958 film),1958,star,nm0902894,1930,1995,"miscellaneous,actress,producer",28,False
F,Ingrid Bergman,Gaslight (1944 film),1944,star,nm0000006,1915,1982,"actress,soundtrack,producer",29,False
F,Ingrid Bergman,Gaslight (1944 film),1944,star,nm0902894,1930,1995,"miscellaneous,actress,producer",14,False
F,Ingrid Bergman,Dr. Jekyll and Mr. Hyde (1941 film),1941,star,nm0000006,1915,1982,"actress,soundtrack,producer",26,False
F,Ingrid Bergman,Dr. Jekyll and Mr. Hyde (1941 film),1941,star,nm0902894,1930,1995,"miscellaneous,actress,producer",11,False
F,Ingrid Bergman,Europe '51,1952,star,nm0000006,1915,1982,"actress,soundtrack,producer",37,False
F,Ingrid Bergman,Europe '51,1952,star,nm0902894,1930,1995,"miscellaneous,actress,producer",22,False
F,Ingrid Bergman,Elena and Her Men,1956,star,nm0000006,1915,1982,"actress,soundtrack,producer",41,False
F,Ingrid Bergman,Elena and Her Men,1956,star,nm0902894,1930,1995,"miscellaneous,actress,producer",26,False
F,Ingrid Bergman,Stromboli (film),1950,star,nm0000006,1915,1982,"actress,soundtrack,producer",35,False
F,Ingrid Bergman,Stromboli (film),1950,star,nm0902894,1930,1995,"miscellaneous,actress,producer",20,False
F,Ingrid Bergman,The Visit (1964 film),1964,star,nm0000006,1915,1982,"actress,soundtrack,producer",49,False
F,Ingrid Bergman,The Visit (1964 film),1964,star,nm0902894,1930,1995,"miscellaneous,actress,producer",34,False
F,Ingrid Bergman,A Matter of Time (film),1976,star,nm0000006,1915,1982,"actress,soundtrack,producer",61,False
F,Ingrid Bergman,A Matter of Time (film),1976,star,nm0902894,1930,1995,"miscellaneous,actress,producer",46,False
F,Ingrid Bergman,Intermezzo (1939 film),1939,star,nm0000006,1915,1982,"actress,soundtrack,producer",24,False
F,Ingrid Bergman,Intermezzo (1939 film),1939,star,nm0902894,1930,1995,"miscellaneous,actress,producer",9,False
F,Ingrid Bergman,For Whom the Bell Tolls (film),1943,star,nm0000006,1915,1982,"actress,soundtrack,producer",28,False
F,Ingrid Bergman,For Whom the Bell Tolls (film),1943,star,nm0902894,1930,1995,"miscellaneous,actress,producer",13,False
F,Ingrid Bergman,Murder on the Orient Express (1974 film),1974,star,nm0000006,1915,1982,"actress,soundtrack,producer",59,False
F,Ingrid Bergman,Murder on the Orient Express (1974 film),1974,star,nm0902894,1930,1995,"miscellaneous,actress,producer",44,False
F,Ingrid Bergman,From the Mixed-Up Files of Mrs. Basil E. Frankweiler (1973 film),1973,star,nm0000006,1915,1982,"actress,soundtrack,producer",58,False
F,Ingrid Bergman,From the Mixed-Up Files of Mrs. Basil E. Frankweiler (1973 film),1973,star,nm0902894,1930,1995,"miscellaneous,actress,producer",43,False
F,Ingrid Bergman,Arch of Triumph (1948 film),1948,star,nm0000006,1915,1982,"actress,soundtrack,producer",33,False
F,Ingrid Bergman,Arch of Triumph (1948 film),1948,star,nm0902894,1930,1995,"miscellaneous,actress,producer",18,False
F,Ingrid Bergman,A Walk in the Spring Rain,1970,star,nm0000006,1915,1982,"actress,soundtrack,producer",55,False
F,Ingrid Bergman,A Walk in the Spring Rain,1970,star,nm0902894,1930,1995,"miscellaneous,actress,producer",40,False
F,Ingrid Bergman,Goodbye Again (1961 film),1961,star,nm0000006,1915,1982,"actress,soundtrack,producer",46,False
F,Ingrid Bergman,Goodbye Again (1961 film),1961,star,nm0902894,1930,1995,"miscellaneous,actress,producer",31,False
F,Ingrid Bergman,Intermezzo (1936 film),1936,star,nm0000006,1915,1982,"actress,soundtrack,producer",21,False
F,Ingrid Bergman,Intermezzo (1936 film),1936,star,nm0902894,1930,1995,"miscellaneous,actress,producer",6,False
F,Ingrid Bergman,Adam Had Four Sons,1941,star,nm0000006,1915,1982,"actress,soundtrack,producer",26,False
F,Ingrid Bergman,Adam Had Four Sons,1941,star,nm0902894,1930,1995,"miscellaneous,actress,producer",11,False
F,Ingrid Bergman,"We, the Women",1953,star,nm0000006,1915,1982,"actress,soundtrack,producer",38,False
F,Ingrid Bergman,"We, the Women",1953,star,nm0902894,1930,1995,"miscellaneous,actress,producer",23,False
F,Ingrid Bergman,Journey to Italy,1954,star,nm0000006,1915,1982,"actress,soundtrack,producer",39,False
F,Ingrid Bergman,Journey to Italy,1954,star,nm0902894,1930,1995,"miscellaneous,actress,producer",24,False
F,Ingrid Bergman,Joan of Arc at the Stake,1954,star,nm0000006,1915,1982,"actress,soundtrack,producer",39,False
F,Ingrid Bergman,Joan of Arc at the Stake,1954,star,nm0902894,1930,1995,"miscellaneous,actress,producer",24,False
F,Ingrid Bergman,Fear (1954 film),1954,star,nm0000006,1915,1982,"actress,soundtrack,producer",39,False
F,Ingrid Bergman,Fear (1954 film),1954,star,nm0902894,1930,1995,"miscellaneous,actress,producer",24,False
F,Ingrid Bergman,June Night,1940,star,nm0000006,1915,1982,"actress,soundtrack,producer",25,False
F,Ingrid Bergman,June Night,1940,star,nm0902894,1930,1995,"miscellaneous,actress,producer",10,False
F,Ingrid Bergman,Rage in Heaven,1941,star,nm0000006,1915,1982,"actress,soundtrack,producer",26,False
F,Ingrid Bergman,Rage in Heaven,1941,star,nm0902894,1930,1995,"miscellaneous,actress,producer",11,False
F,Ingrid Bergman,A Woman's Face (1938 film),1938,star,nm0000006,1915,1982,"actress,soundtrack,producer",23,False
F,Ingrid Bergman,A Woman's Face (1938 film),1938,star,nm0902894,1930,1995,"miscellaneous,actress,producer",8,False
F,Ingrid Bergman,The Four Companions (film),1938,star,nm0000006,1915,1982,"actress,soundtrack,producer",23,False
F,Ingrid Bergman,The Four Companions (film),1938,star,nm0902894,1930,1995,"miscellaneous,actress,producer",8,False
F,Ingrid Bergman,Ocean Breakers,1935,star,nm0000006,1915,1982,"actress,soundtrack,producer",20,False
F,Ingrid Bergman,Ocean Breakers,1935,star,nm0902894,1930,1995,"miscellaneous,actress,producer",5,False
F,Ingrid Bergman,Dollar (1938 film),1938,star,nm0000006,1915,1982,"actress,soundtrack,producer",23,False
F,Ingrid Bergman,Dollar (1938 film),1938,star,nm0902894,1930,1995,"miscellaneous,actress,producer",8,False
F,Ingrid Bergman,The Count of the Old Town,1935,star,nm0000006,1915,1982,"actress,soundtrack,producer",20,False
F,Ingrid Bergman,The Count of the Old Town,1935,star,nm0902894,1930,1995,"miscellaneous,actress,producer",5,False
F,Ingrid Bergman,Swedenhielms,1935,star,nm0000006,1915,1982,"actress,soundtrack,producer",20,False
F,Ingrid Bergman,Swedenhielms,1935,star,nm0902894,1930,1995,"miscellaneous,actress,producer",5,False
F,Ingrid Bergman,Only One Night (1939 film),1939,star,nm0000006,1915,1982,"actress,soundtrack,producer",24,False
F,Ingrid Bergman,Only One Night (1939 film),1939,star,nm0902894,1930,1995,"miscellaneous,actress,producer",9,False
M,Humphrey Bogart,Casablanca (film),1942,star,nm0000007,1899,1957,"actor,soundtrack,producer",43,False
M,Humphrey Bogart,Dead End (1937 film),1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,Dark Victory,1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Humphrey Bogart,The Caine Mutiny (film),1954,star,nm0000007,1899,1957,"actor,soundtrack,producer",55,False
M,Humphrey Bogart,The African Queen (film),1951,star,nm0000007,1899,1957,"actor,soundtrack,producer",52,False
M,Humphrey Bogart,Angels with Dirty Faces,1938,star,nm0000007,1899,1957,"actor,soundtrack,producer",39,False
M,Humphrey Bogart,The Petrified Forest,1936,star,nm0000007,1899,1957,"actor,soundtrack,producer",37,False
M,Humphrey Bogart,High Sierra (film),1941,star,nm0000007,1899,1957,"actor,soundtrack,producer",42,False
M,Humphrey Bogart,Marked Woman,1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,In a Lonely Place,1950,star,nm0000007,1899,1957,"actor,soundtrack,producer",51,False
M,Humphrey Bogart,Sabrina (1954 film),1954,star,nm0000007,1899,1957,"actor,soundtrack,producer",55,False
M,Humphrey Bogart,Key Largo (film),1948,star,nm0000007,1899,1957,"actor,soundtrack,producer",49,False
M,Humphrey Bogart,The Big Sleep (1946 film),1946,star,nm0000007,1899,1957,"actor,soundtrack,producer",47,False
M,Humphrey Bogart,Dark Passage (film),1947,star,nm0000007,1899,1957,"actor,soundtrack,producer",48,False
M,Humphrey Bogart,The Enforcer (1951 film),1951,star,nm0000007,1899,1957,"actor,soundtrack,producer",52,False
M,Humphrey Bogart,The Harder They Fall,1956,star,nm0000007,1899,1957,"actor,soundtrack,producer",57,False
M,Humphrey Bogart,Battle Circus (film),1953,star,nm0000007,1899,1957,"actor,soundtrack,producer",54,False
M,Humphrey Bogart,Dead Reckoning (1947 film),1947,star,nm0000007,1899,1957,"actor,soundtrack,producer",48,False
M,Humphrey Bogart,To Have and Have Not (film),1944,star,nm0000007,1899,1957,"actor,soundtrack,producer",45,False
M,Humphrey Bogart,The Desperate Hours (1955 film),1955,star,nm0000007,1899,1957,"actor,soundtrack,producer",56,False
M,Humphrey Bogart,The Roaring Twenties,1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Humphrey Bogart,Midnight (1934 film),1934,star,nm0000007,1899,1957,"actor,soundtrack,producer",35,False
M,Humphrey Bogart,Tokyo Joe (film),1949,star,nm0000007,1899,1957,"actor,soundtrack,producer",50,False
M,Humphrey Bogart,Virginia City (film),1940,star,nm0000007,1899,1957,"actor,soundtrack,producer",41,False
M,Humphrey Bogart,They Drive by Night,1940,star,nm0000007,1899,1957,"actor,soundtrack,producer",41,False
M,Humphrey Bogart,Sirocco (film),1951,star,nm0000007,1899,1957,"actor,soundtrack,producer",52,False
M,Humphrey Bogart,We're No Angels (1955 film),1955,star,nm0000007,1899,1957,"actor,soundtrack,producer",56,False
M,Humphrey Bogart,Conflict (1945 film),1945,star,nm0000007,1899,1957,"actor,soundtrack,producer",46,False
M,Humphrey Bogart,The Left Hand of God,1955,star,nm0000007,1899,1957,"actor,soundtrack,producer",56,False
M,Humphrey Bogart,The Maltese Falcon (1941 film),1941,star,nm0000007,1899,1957,"actor,soundtrack,producer",42,False
M,Humphrey Bogart,The Amazing Dr. Clitterhouse,1938,star,nm0000007,1899,1957,"actor,soundtrack,producer",39,False
M,Humphrey Bogart,The Oklahoma Kid,1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Humphrey Bogart,Knock on Any Door,1949,star,nm0000007,1899,1957,"actor,soundtrack,producer",50,False
M,Humphrey Bogart,Passage to Marseille,1944,star,nm0000007,1899,1957,"actor,soundtrack,producer",45,False
M,Humphrey Bogart,The Two Mrs. Carrolls,1947,star,nm0000007,1899,1957,"actor,soundtrack,producer",48,False
M,Humphrey Bogart,Hollywood Victory Caravan,1945,star,nm0000007,1899,1957,"actor,soundtrack,producer",46,False
M,Humphrey Bogart,Crime School,1938,star,nm0000007,1899,1957,"actor,soundtrack,producer",39,False
M,Humphrey Bogart,Body and Soul (1931 film),1931,star,nm0000007,1899,1957,"actor,soundtrack,producer",32,False
M,Humphrey Bogart,Invisible Stripes,1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Humphrey Bogart,Kid Galahad (1937 film),1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,Across the Pacific,1942,star,nm0000007,1899,1957,"actor,soundtrack,producer",43,False
M,Humphrey Bogart,Up the River,1930,star,nm0000007,1899,1957,"actor,soundtrack,producer",31,False
M,Humphrey Bogart,Bad Sister (1931 film),1931,star,nm0000007,1899,1957,"actor,soundtrack,producer",32,False
M,Humphrey Bogart,The Treasure of the Sierra Madre (film),1948,star,nm0000007,1899,1957,"actor,soundtrack,producer",49,False
M,Humphrey Bogart,Action in the North Atlantic,1943,star,nm0000007,1899,1957,"actor,soundtrack,producer",44,False
M,Humphrey Bogart,Brother Orchid,1940,star,nm0000007,1899,1957,"actor,soundtrack,producer",41,False
M,Humphrey Bogart,The Wagons Roll at Night,1941,star,nm0000007,1899,1957,"actor,soundtrack,producer",42,False
M,Humphrey Bogart,Stand-In,1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,Black Legion (film),1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,Bullets or Ballots,1936,star,nm0000007,1899,1957,"actor,soundtrack,producer",37,False
M,Humphrey Bogart,San Quentin (1937 film),1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,Deadline – U.S.A.,1952,star,nm0000007,1899,1957,"actor,soundtrack,producer",53,False
M,Humphrey Bogart,The Return of Doctor X,1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Humphrey Bogart,All Through the Night (film),1942,star,nm0000007,1899,1957,"actor,soundtrack,producer",43,False
M,Humphrey Bogart,Love Affair (1932 film),1932,star,nm0000007,1899,1957,"actor,soundtrack,producer",33,False
M,Humphrey Bogart,The Dancing Town,1928,star,nm0000007,1899,1957,"actor,soundtrack,producer",29,False
M,Humphrey Bogart,Chain Lightning (1950 film),1950,star,nm0000007,1899,1957,"actor,soundtrack,producer",51,False
M,Humphrey Bogart,It All Came True,1940,star,nm0000007,1899,1957,"actor,soundtrack,producer",41,False
M,Humphrey Bogart,Men Are Such Fools,1938,star,nm0000007,1899,1957,"actor,soundtrack,producer",39,False
M,Humphrey Bogart,The Big Shot (1942 film),1942,star,nm0000007,1899,1957,"actor,soundtrack,producer",43,False
M,Humphrey Bogart,Two Against the World (1936 film),1936,star,nm0000007,1899,1957,"actor,soundtrack,producer",37,False
M,Humphrey Bogart,You Can't Get Away with Murder,1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Humphrey Bogart,A Devil with Women,1930,star,nm0000007,1899,1957,"actor,soundtrack,producer",31,False
M,Humphrey Bogart,Isle of Fury,1936,star,nm0000007,1899,1957,"actor,soundtrack,producer",37,False
M,Humphrey Bogart,The Great O'Malley,1937,star,nm0000007,1899,1957,"actor,soundtrack,producer",38,False
M,Humphrey Bogart,Racket Busters,1938,star,nm0000007,1899,1957,"actor,soundtrack,producer",39,False
M,Humphrey Bogart,A Holy Terror,1931,star,nm0000007,1899,1957,"actor,soundtrack,producer",32,False
M,Humphrey Bogart,King of the Underworld (1939 film),1939,star,nm0000007,1899,1957,"actor,soundtrack,producer",40,False
M,Marlon Brando,On the Waterfront,1954,star,nm0000008,1924,2004,"actor,soundtrack,director",30,False
M,Marlon Brando,Sayonara,1957,star,nm0000008,1924,2004,"actor,soundtrack,director",33,False
M,Marlon Brando,Viva Zapata!,1952,star,nm0000008,1924,2004,"actor,soundtrack,director",28,False
M,Marlon Brando,Last Tango in Paris,1972,star,nm0000008,1924,2004,"actor,soundtrack,director",48,False
M,Marlon Brando,The Score (2001 film),2001,star,nm0000008,1924,2004,"actor,soundtrack,director",77,False
M,Marlon Brando,Superman (1978 film),1978,star,nm0000008,1924,2004,"actor,soundtrack,director",54,False
M,Marlon Brando,One-Eyed Jacks,1961,star,nm0000008,1924,2004,"actor,soundtrack,director",37,False
M,Marlon Brando,One-Eyed Jacks,1961,star,nm0000008,1924,2004,"actor,soundtrack,director",37,False
M,Marlon Brando,The Teahouse of the August Moon (film),1956,star,nm0000008,1924,2004,"actor,soundtrack,director",32,False
M,Marlon Brando,Don Juan DeMarco,1995,star,nm0000008,1924,2004,"actor,soundtrack,director",71,False
M,Marlon Brando,The Wild One,1953,star,nm0000008,1924,2004,"actor,soundtrack,director",29,False
M,Marlon Brando,Candy (1968 film),1968,star,nm0000008,1924,2004,"actor,soundtrack,director",44,False
M,Marlon Brando,The Men (film),1950,star,nm0000008,1924,2004,"actor,soundtrack,director",26,False
M,Marlon Brando,A Dry White Season,1989,star,nm0000008,1924,2004,"actor,soundtrack,director",65,False
M,Marlon Brando,The Brave (film),1997,star,nm0000008,1924,2004,"actor,soundtrack,director",73,False
M,Marlon Brando,Apocalypse Now Redux,2001,star,nm0000008,1924,2004,"actor,soundtrack,director",77,False
M,Marlon Brando,The Missouri Breaks,1976,star,nm0000008,1924,2004,"actor,soundtrack,director",52,False
M,Marlon Brando,The Formula (1980 film),1980,star,nm0000008,1924,2004,"actor,soundtrack,director",56,False
M,Marlon Brando,The Godfather,1972,star,nm0000008,1924,2004,"actor,soundtrack,director",48,False
M,Marlon Brando,Julius Caesar (1953 film),1953,star,nm0000008,1924,2004,"actor,soundtrack,director",29,False
M,Marlon Brando,The Appaloosa,1966,star,nm0000008,1924,2004,"actor,soundtrack,director",42,False
M,Marlon Brando,Morituri (1965 film),1965,star,nm0000008,1924,2004,"actor,soundtrack,director",41,False
M,Marlon Brando,A Countess from Hong Kong,1967,star,nm0000008,1924,2004,"actor,soundtrack,director",43,False
M,Marlon Brando,The Night of the Following Day,1969,star,nm0000008,1924,2004,"actor,soundtrack,director",45,False
M,Marlon Brando,Burn! (1969 film),1969,star,nm0000008,1924,2004,"actor,soundtrack,director",45,False
M,Marlon Brando,A Streetcar Named Desire (1951 film),1951,star,nm0000008,1924,2004,"actor,soundtrack,director",27,False
M,Marlon Brando,The Young Lions (film),1958,star,nm0000008,1924,2004,"actor,soundtrack,director",34,False
M,Marlon Brando,The Freshman (1990 film),1990,star,nm0000008,1924,2004,"actor,soundtrack,director",66,False
M,Marlon Brando,Mutiny on the Bounty (1962 film),1962,star,nm0000008,1924,2004,"actor,soundtrack,director",38,False
